catalog	schema	table	column	type	nullable	length	remarks
MFGPROD	PUB	ccd_mstr	ccd_opn_date	date	1	10	
MFGPROD	PUB	ccd_mstr	ccd__log01	bit	1	1	
MFGPROD	PUB	ccd_mstr	ccd__qadc01	varchar	1	80	
MFGPROD	PUB	ccd_mstr	ccd__qadc02	varchar	1	80	
MFGPROD	PUB	ccd_mstr	ccd__qadc03	varchar	1	80	
MFGPROD	PUB	ccd_mstr	ccd__qadc04	varchar	1	80	
MFGPROD	PUB	ccd_mstr	ccd_mod_date	date	1	10	
MFGPROD	PUB	ccd_mstr	ccd_mod_userid	varchar	1	80	
MFGPROD	PUB	ccd_mstr	ccd_domain	varchar	0	8	
MFGPROD	PUB	ccd_mstr	oid_ccd_mstr	numeric	0	38	
MFGPROD	PUB	ccd1_det	ccd1_cc	varchar	1	30	
MFGPROD	PUB	ccd1_det	ccd1_line	integer	1	10	
MFGPROD	PUB	ccd1_det	ccd1_acc_beg	varchar	1	80	
MFGPROD	PUB	ccd1_det	ccd1_acc_end	varchar	1	80	
MFGPROD	PUB	ccd1_det	ccd1_user1	varchar	1	80	
MFGPROD	PUB	ccd1_det	ccd1_user2	varchar	1	80	
MFGPROD	PUB	ccd1_det	ccd1__qadc01	varchar	1	80	
MFGPROD	PUB	ccd1_det	oid_ccd1_det	numeric	0	38	
MFGPROD	PUB	ccd2_det	ccd2_cc	varchar	1	30	
MFGPROD	PUB	ccd2_det	ccd2_line	integer	1	10	
MFGPROD	PUB	ccd2_det	ccd2_sub_beg	varchar	1	80	
MFGPROD	PUB	ccd2_det	ccd2_sub_end	varchar	1	80	
MFGPROD	PUB	ccd2_det	ccd2_user1	varchar	1	80	
MFGPROD	PUB	ccd2_det	ccd2_user2	varchar	1	80	
MFGPROD	PUB	ccd2_det	ccd2__qadc01	varchar	1	80	
MFGPROD	PUB	ccd2_det	oid_ccd2_det	numeric	0	38	
MFGPROD	PUB	ccl_ctrl	ccl__qadi01	integer	0	10	
MFGPROD	PUB	ccl_ctrl	ccl_cont_active	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_line_active	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_edit_lc_shipper	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_cc_invoice	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_lc_invoice	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_cc_asn	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_lc_asn	bit	0	1	
MFGPROD	PUB	ccl_ctrl	ccl_charge_type	varchar	0	80	
MFGPROD	PUB	ccl_ctrl	ccl_mod_userid	varchar	0	80	
MFGPROD	PUB	ccl_ctrl	ccl_mod_date	date	1	10	
MFGPROD	PUB	ccl_ctrl	ccl_userc01	varchar	0	80	
MFGPROD	PUB	ccl_ctrl	ccl_userc02	varchar	0	80	
MFGPROD	PUB	ccl_ctrl	ccl__qadc01	varchar	0	80	
MFGPROD	PUB	ccl_ctrl	ccl__qadc02	varchar	0	80	
MFGPROD	PUB	ccl_ctrl	ccl_domain	varchar	0	8	
MFGPROD	PUB	ccl_ctrl	oid_ccl_ctrl	numeric	0	38	
MFGPROD	PUB	ccls_mstr	ccls_shipfrom	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls_shipto	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls_edit_lc_shipper	bit	0	1	
MFGPROD	PUB	ccls_mstr	ccls_cc_invoice	bit	0	1	
MFGPROD	PUB	ccls_mstr	ccls_lc_invoice	bit	0	1	
MFGPROD	PUB	ccls_mstr	ccls_cc_asn	bit	0	1	
MFGPROD	PUB	ccls_mstr	ccls_lc_asn	bit	0	1	
MFGPROD	PUB	ccls_mstr	ccls_charge_type	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls_mod_userid	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls_mod_date	date	0	10	
MFGPROD	PUB	ccls_mstr	ccls_userc01	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls_userc02	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls__qadc01	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls__qadc02	varchar	0	80	
MFGPROD	PUB	ccls_mstr	ccls_domain	varchar	0	8	
MFGPROD	PUB	ccls_mstr	oid_ccls_mstr	numeric	0	38	
MFGPROD	PUB	cclsc_mstr	cclsc_shipto	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc_part	varchar	0	30	
MFGPROD	PUB	cclsc_mstr	cclsc_charge_type	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc_curr	varchar	0	30	
MFGPROD	PUB	cclsc_mstr	cclsc_mod_userid	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc_mod_date	date	1	10	
MFGPROD	PUB	cclsc_mstr	cclsc_userc01	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc_userc02	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc__qadc01	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc__qadc02	varchar	0	80	
MFGPROD	PUB	cclsc_mstr	cclsc_domain	varchar	0	8	
MFGPROD	PUB	cclsc_mstr	oid_cclsc_mstr	numeric	0	38	
MFGPROD	PUB	cclscd_det	cclscd_shipto	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd_part	varchar	0	30	
MFGPROD	PUB	cclscd_det	cclscd_curr	varchar	0	30	
MFGPROD	PUB	cclscd_det	cclscd_start	date	1	10	
MFGPROD	PUB	cclscd_det	cclscd_expire	date	1	10	
MFGPROD	PUB	cclscd_det	cclscd_price	numeric	0	38	
MFGPROD	PUB	cclscd_det	cclscd_ref	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd_mod_userid	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd_mod_date	date	1	10	
MFGPROD	PUB	cclscd_det	cclscd_userc01	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd_userc02	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd__qadc01	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd__qadc02	varchar	0	80	
MFGPROD	PUB	cclscd_det	cclscd_domain	varchar	0	8	
MFGPROD	PUB	cclscd_det	oid_cclscd_det	numeric	0	38	
MFGPROD	PUB	cct_mstr	cct_charge_type	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_container_type	bit	0	1	
MFGPROD	PUB	cct_mstr	cct_desc1	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_desc2	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_desc3	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_desc4	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_prgm	varchar	0	30	
MFGPROD	PUB	cct_mstr	cct_mod_userid	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_mod_date	date	1	10	
MFGPROD	PUB	cct_mstr	cct_userc01	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_userc02	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct__qadc01	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct__qadc02	varchar	0	80	
MFGPROD	PUB	cct_mstr	cct_domain	varchar	0	8	
MFGPROD	PUB	cct_mstr	oid_cct_mstr	numeric	0	38	
MFGPROD	PUB	cctr_hist	cctr_nbr	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_inv_nbr	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_cc_nbr	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_tx_date	date	0	10	
MFGPROD	PUB	cctr_hist	cctr_auth_nbr	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_amt	numeric	0	38	
MFGPROD	PUB	cctr_hist	cctr_auth_expire_date	date	0	10	
MFGPROD	PUB	cctr_hist	cctr_avs_code	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_status	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_err_msg	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_merch_txn	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_cust_txn	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_aux_msg	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_action_code	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_ref_code	varchar	0	30	
MFGPROD	PUB	cctr_hist	cctr_internal_tx	bit	0	1	
MFGPROD	PUB	cctr_hist	cctr_tx_type	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_auth_code	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_trnbr	integer	0	10	
MFGPROD	PUB	cctr_hist	cctr_tx_time	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_mod_userid	varchar	0	80	
MFGPROD	PUB	cctr_hist	cctr_mod_date	date	0	10	
MFGPROD	PUB	cctr_hist	cctr_user1	varchar	1	80	
MFGPROD	PUB	cctr_hist	cctr_user2	varchar	1	80	
MFGPROD	PUB	cctr_hist	cctr__qadc01	varchar	1	80	
MFGPROD	PUB	cctr_hist	cctr__qadi01	integer	1	10	
MFGPROD	PUB	cctr_hist	cctr__qadd01	numeric	1	38	
MFGPROD	PUB	cctr_hist	cctr__qadl01	bit	1	1	
MFGPROD	PUB	cctr_hist	cctr__qadt01	date	1	10	
MFGPROD	PUB	cctr_hist	cctr_domain	varchar	0	8	
MFGPROD	PUB	cctr_hist	oid_cctr_hist	numeric	0	38	
MFGPROD	PUB	cd_det	cd_ref	varchar	1	80	
MFGPROD	PUB	cd_det	cd_cmmt	varchar	1	1230	
MFGPROD	PUB	cd_det	cd_type	varchar	1	30	
MFGPROD	PUB	cd_det	cd_lang	varchar	1	30	
MFGPROD	PUB	cd_det	cd_seq	integer	1	10	
MFGPROD	PUB	cd_det	cd_user1	varchar	1	80	
MFGPROD	PUB	cd_det	cd_user2	varchar	1	80	
MFGPROD	PUB	cd_det	cd__qadc01	varchar	1	80	
MFGPROD	PUB	cd_det	cd_domain	varchar	0	8	
MFGPROD	PUB	cd_det	oid_cd_det	numeric	0	38	
MFGPROD	PUB	cdf_mstr	cdf_group	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_type	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_prob	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_que	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_severity	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_pri	integer	1	10	
MFGPROD	PUB	cdf_mstr	cdf_ca_nxtsts	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_status	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_int_type	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_model	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_ca_category	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_desc	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_part	varchar	1	30	
MFGPROD	PUB	cdf_mstr	cdf_ca_desc	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_user1	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_user2	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_exec	varchar	1	30	
MFGPROD	PUB	cdf_mstr	cdf_status_type	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__chr01	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__chr02	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__chr03	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__chr04	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__dec01	numeric	1	38	
MFGPROD	PUB	cdf_mstr	cdf__dec02	numeric	1	38	
MFGPROD	PUB	cdf_mstr	cdf__dec03	numeric	1	38	
MFGPROD	PUB	cdf_mstr	cdf__dte01	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf__dte02	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf__dte03	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf__log01	bit	1	1	
MFGPROD	PUB	cdf_mstr	cdf__log02	bit	1	1	
MFGPROD	PUB	cdf_mstr	cdf__log03	bit	1	1	
MFGPROD	PUB	cdf_mstr	cdf__qadc01	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__qadc02	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__qadc03	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__qadc04	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf__qadd01	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf__qadd02	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf__qadd03	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf__qadde01	numeric	1	38	
MFGPROD	PUB	cdf_mstr	cdf__qadde02	numeric	1	38	
MFGPROD	PUB	cdf_mstr	cdf__qadde03	numeric	1	38	
MFGPROD	PUB	cdf_mstr	cdf__qadl01	bit	1	1	
MFGPROD	PUB	cdf_mstr	cdf__qadl02	bit	1	1	
MFGPROD	PUB	cdf_mstr	cdf__qadl03	bit	1	1	
MFGPROD	PUB	cdf_mstr	cdf_ca_es_nbr	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_est_time	varchar	1	30	
MFGPROD	PUB	cdf_mstr	cdf_mod_userid	varchar	1	80	
MFGPROD	PUB	cdf_mstr	cdf_mod_date	date	1	10	
MFGPROD	PUB	cdf_mstr	cdf_domain	varchar	0	8	
MFGPROD	PUB	cdf_mstr	oid_cdf_mstr	numeric	0	38	
MFGPROD	PUB	cf_mstr	cf_ref_amt	numeric	1	38	
MFGPROD	PUB	cf_mstr	cf_cum_amt	numeric	1	38	
MFGPROD	PUB	cf_mstr	cf_expt_amt	numeric	1	38	
MFGPROD	PUB	cf_mstr	cf_bank	varchar	1	30	
MFGPROD	PUB	cf_mstr	cf_type	bit	0	1	
MFGPROD	PUB	cf_mstr	cf_cmtindx	integer	1	10	
MFGPROD	PUB	cf_mstr	cf_curr	varchar	1	30	
MFGPROD	PUB	cf_mstr	cf_date	date	1	10	
MFGPROD	PUB	cf_mstr	cf_due_date	date	1	10	
MFGPROD	PUB	cf_mstr	cf_ex_rate	numeric	1	38	
MFGPROD	PUB	cf_mstr	cf_entity	varchar	1	30	
MFGPROD	PUB	cf_mstr	cf_ent_ex	numeric	1	20	
MFGPROD	PUB	cf_mstr	cf_expt_date	date	1	10	
MFGPROD	PUB	cf_mstr	cf_ldue_date	date	1	10	
MFGPROD	PUB	cf_mstr	cf_nbr	varchar	0	80	
MFGPROD	PUB	cf_mstr	cf_user1	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf_user2	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf__chr01	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf__chr02	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf__chr03	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf__chr04	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf__chr05	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf__dec01	numeric	1	38	
MFGPROD	PUB	cf_mstr	cf__dec02	numeric	1	38	
MFGPROD	PUB	cf_mstr	cf__dte01	date	1	10	
MFGPROD	PUB	cf_mstr	cf__dte02	date	1	10	
MFGPROD	PUB	cf_mstr	cf__log01	bit	1	1	
MFGPROD	PUB	cf_mstr	cf_desc1	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf_desc2	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf_lastedit	date	1	10	
MFGPROD	PUB	cf_mstr	cf_ref	varchar	1	30	
MFGPROD	PUB	cf_mstr	cf_userid	varchar	1	80	
MFGPROD	PUB	cf_mstr	cf_ex_rate2	numeric	0	38	
MFGPROD	PUB	cf_mstr	cf_ex_ratetype	varchar	0	80	
MFGPROD	PUB	cf_mstr	cf_exru_seq	integer	0	10	
MFGPROD	PUB	cf_mstr	cf_domain	varchar	0	8	
MFGPROD	PUB	cf_mstr	oid_cf_mstr	numeric	0	38	
MFGPROD	PUB	cfc_ctrl	cfc_ex_tol	numeric	1	38	
MFGPROD	PUB	cfc_ctrl	cfc__qadi01	integer	1	10	
MFGPROD	PUB	cfc_ctrl	cfc_cfnbr	integer	1	10	
MFGPROD	PUB	cfc_ctrl	cfc_nbr_pre	varchar	1	30	
MFGPROD	PUB	cfc_ctrl	cfc_user1	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc_user2	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc__chr01	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc__chr02	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc__chr03	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc__chr04	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc__chr05	varchar	1	80	
MFGPROD	PUB	cfc_ctrl	cfc__dec01	numeric	1	38	
MFGPROD	PUB	cfc_ctrl	cfc__dec02	numeric	1	38	
MFGPROD	PUB	cfc_ctrl	cfc__dte01	date	1	10	
MFGPROD	PUB	cfc_ctrl	cfc__dte02	date	1	10	
MFGPROD	PUB	cfc_ctrl	cfc__log01	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_ex_round	integer	1	10	
MFGPROD	PUB	cfc_ctrl	cfc_incl_so	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_ar	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_ap	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_po	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_cf	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_fs	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_qad01	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_incl_qad02	bit	1	1	
MFGPROD	PUB	cfc_ctrl	cfc_domain	varchar	0	8	
MFGPROD	PUB	cfc_ctrl	oid_cfc_ctrl	numeric	0	38	
MFGPROD	PUB	chg_mstr	chg_line	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg_from	varchar	1	30	
MFGPROD	PUB	chg_mstr	chg_to	varchar	1	30	
MFGPROD	PUB	chg_mstr	chg_time	numeric	1	38	
MFGPROD	PUB	chg_mstr	chg_start	numeric	1	38	
MFGPROD	PUB	chg_mstr	chg_user1	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg__chr01	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg__chr02	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg__chr03	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg__chr04	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg__chr05	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg__dec01	numeric	1	38	
MFGPROD	PUB	chg_mstr	chg_site	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg_user2	varchar	1	80	
MFGPROD	PUB	chg_mstr	chg_domain	varchar	0	8	
MFGPROD	PUB	chg_mstr	oid_chg_mstr	numeric	0	38	
MFGPROD	PUB	chm_mstr	chm_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_desc	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_name	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_phone	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_part	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_serial	varchar	1	50	
MFGPROD	PUB	chm_mstr	chm_eu_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_so_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_rma_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_opn_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_opn_time	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_cls_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_cls_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_resolve	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_cmtindx	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_ref	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_problem	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_contract	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr01	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr02	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr03	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr04	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr05	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr06	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr07	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr08	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr09	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__chr10	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__dec01	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm__dec02	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm__dec03	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm__dte01	date	1	10	
MFGPROD	PUB	chm_mstr	chm__dte02	date	1	10	
MFGPROD	PUB	chm_mstr	chm__dte03	date	1	10	
MFGPROD	PUB	chm_mstr	chm__dte04	date	1	10	
MFGPROD	PUB	chm_mstr	chm__log01	bit	1	1	
MFGPROD	PUB	chm_mstr	chm__log02	bit	1	1	
MFGPROD	PUB	chm_mstr	chm__log03	bit	1	1	
MFGPROD	PUB	chm_mstr	chm__log04	bit	1	1	
MFGPROD	PUB	chm_mstr	chm__log05	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_sv_code	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_cline	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_to_que	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_sr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_severity	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_type	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_user1	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_user2	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_area	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_assign	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_category	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_created	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_date_stmp	date	1	10	
MFGPROD	PUB	chm_mstr	chm_eng_area	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_eng_group	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_est_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_es_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_es_seq	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_eu_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_eu_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_int_type	varchar	0	80	
MFGPROD	PUB	chm_mstr	chm_po_nbr	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_que	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_site	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_time_log	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm_time_stmp	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_trv_dist	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_trv_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_trv_um	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_wo_lot	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_wo_nbr	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_ack_cmtindx	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_comp_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_enddown_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_enddown_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_pr_list	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_qo_cmtindx	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_quote	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_quote_curr	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_quote_price	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm_rc_site	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_ship_to	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_status	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_stdown_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_stdown_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_stjob_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_stjob_time	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_3rd_party	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_3rd_party_id	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_ack_letter	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_bill	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_code	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_comp_date	date	1	10	
MFGPROD	PUB	chm_mstr	chm_enter_by	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_fn_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_from_que	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_inc_stats	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_inv_draft	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_printed	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_res_cmtidx	integer	1	10	
MFGPROD	PUB	chm_mstr	chm__dte05	date	1	10	
MFGPROD	PUB	chm_mstr	chm_cr_terms	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_curr	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_ecmtindx	integer	1	10	
MFGPROD	PUB	chm_mstr	chm_resolve_desc	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_rev	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_sq_nbr	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_svc_type	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_taxable	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_taxc	varchar	1	30	
MFGPROD	PUB	chm_mstr	chm_ex_rate	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm_srv_timezone	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm_repair_ctr	bit	1	1	
MFGPROD	PUB	chm_mstr	chm_eu_timezone	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__qadc03	varchar	1	80	
MFGPROD	PUB	chm_mstr	chm__qadi01	integer	1	10	
MFGPROD	PUB	chm_mstr	chm__qadi02	integer	1	10	
MFGPROD	PUB	chm_mstr	chm__qadi03	integer	1	10	
MFGPROD	PUB	chm_mstr	chm__qadde01	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm__qadde02	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm__qadde03	numeric	1	38	
MFGPROD	PUB	chm_mstr	chm__qadl04	bit	1	1	
MFGPROD	PUB	chm_mstr	chm__qadl02	bit	1	1	
MFGPROD	PUB	chm_mstr	chm__qadl03	bit	1	1	
